<TICKER>	<PER>	<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<VOL>
3M	D	01/05/17	00:00:00	195.6600000	195.6700000	194.4900000	194.9000000	72904
3M	D	02/05/17	00:00:00	195.2400000	196.4900000	194.6100000	196.4900000	140994
3M	D	03/05/17	00:00:00	196.5500000	197.8700000	195.7300000	197.5800000	127598
3M	D	04/05/17	00:00:00	198.3300000	199.5300000	197.7600000	199.5300000	115866
3M	D	05/05/17	00:00:00	199.6700000	199.8700000	199.0500000	199.3700000	77811
3M	D	08/05/17	00:00:00	198.9600000	199.0800000	198.3000000	198.6000000	55825
3M	D	09/05/17	00:00:00	199.0900000	199.0900000	197.5600000	197.9800000	60699
3M	D	10/05/17	00:00:00	197.2300000	197.4900000	196.5300000	196.6400000	77538
3M	D	11/05/17	00:00:00	195.8500000	196.9100000	195.2800000	196.8000000	91576
3M	D	12/05/17	00:00:00	195.9000000	197.1200000	195.9000000	196.3800000	80457
3M	D	15/05/17	00:00:00	196.6700000	197.7300000	196.4000000	197.6400000	57547
3M	D	16/05/17	00:00:00	197.7600000	197.9000000	196.8800000	197.9000000	72573
3M	D	17/05/17	00:00:00	195.5900000	195.8850000	194.7500000	194.8800000	91198
3M	D	18/05/17	00:00:00	194.3600000	195.8000000	193.5400000	195.1600000	106441
3M	D	19/05/17	00:00:00	195.5500000	196.1700000	194.5100000	195.7800000	86739
3M	D	22/05/17	00:00:00	196.3500000	198.6700000	196.3500000	198.5000000	83428
3M	D	23/05/17	00:00:00	198.8600000	198.9500000	197.5500000	197.7100000	74978
3M	D	24/05/17	00:00:00	198.3500000	198.5100000	197.3100000	197.5550000	54335
3M	D	25/05/17	00:00:00	198.0900000	199.6000000	197.7500000	199.4900000	54534
3M	D	26/05/17	00:00:00	199.0800000	200.6800000	199.0800000	200.6300000	68591
3M	D	30/05/17	00:00:00	200.2400000	203.0200000	200.2400000	202.4500000	104776
3M	D	31/05/17	00:00:00	202.5300000	204.4000000	202.2800000	204.2900000	113588
3M	D	01/06/17	00:00:00	204.5800000	204.8900000	203.7100000	204.3700000	77287
3M	D	02/06/17	00:00:00	205.1000000	207.3800000	204.8500000	206.5400000	67212
3M	D	05/06/17	00:00:00	206.5500000	207.3300000	206.2200000	206.2200000	50475
3M	D	06/06/17	00:00:00	205.8600000	206.6200000	205.4500000	205.4500000	70595
3M	D	07/06/17	00:00:00	205.5400000	205.7800000	204.1500000	204.9800000	86696
3M	D	08/06/17	00:00:00	204.9100000	206.0300000	204.1100000	205.9400000	100820
3M	D	09/06/17	00:00:00	206.0700000	206.9500000	205.6900000	206.8500000	123141
3M	D	12/06/17	00:00:00	207.1000000	208.4100000	205.6000000	207.4100000	124939
3M	D	13/06/17	00:00:00	207.5800000	209.6500000	207.5800000	209.1500000	76637
3M	D	14/06/17	00:00:00	209.6900000	210.7800000	209.5600000	210.0200000	87245
3M	D	15/06/17	00:00:00	209.8300000	211.2800000	209.5100000	211.2800000	85707
3M	D	16/06/17	00:00:00	211.7300000	213.4400000	211.5400000	213.2900000	97007
3M	D	19/06/17	00:00:00	213.4500000	213.9100000	212.7000000	213.3500000	87620
3M	D	20/06/17	00:00:00	213.6000000	214.5500000	213.0500000	213.3800000	88554
3M	D	21/06/17	00:00:00	213.8500000	213.9300000	212.1300000	213.0400000	83515
3M	D	22/06/17	00:00:00	212.7400000	212.9800000	212.1100000	212.2200000	51763
3M	D	23/06/17	00:00:00	211.9600000	213.1300000	211.7500000	213.0100000	91378
3M	D	26/06/17	00:00:00	212.9100000	213.4500000	212.3200000	212.6900000	92309
3M	D	27/06/17	00:00:00	212.5000000	212.5000000	209.4300000	209.9500000	119640
3M	D	28/06/17	00:00:00	210.4900000	211.1400000	210.0900000	210.5200000	82825
3M	D	29/06/17	00:00:00	211.0500000	211.0500000	207.0900000	207.9400000	101746
3M	D	30/06/17	00:00:00	208.5200000	209.2500000	207.8500000	208.2500000	77230
3M	D	03/07/17	00:00:00	209.2100000	210.2950000	208.7500000	209.8800000	33504
3M	D	05/07/17	00:00:00	210.0100000	210.1700000	209.4400000	209.7600000	73141
3M	D	06/07/17	00:00:00	209.4800000	209.7000000	207.9300000	208.0900000	57708
3M	D	07/07/17	00:00:00	208.1600000	210.1200000	208.1100000	209.5100000	90468
3M	D	10/07/17	00:00:00	209.6000000	211.7200000	209.1200000	210.5900000	56765
3M	D	11/07/17	00:00:00	210.4500000	210.9900000	208.0700000	209.5900000	52882
3M	D	12/07/17	00:00:00	210.4000000	212.5200000	210.2900000	211.3600000	74127
3M	D	13/07/17	00:00:00	211.2500000	211.6300000	210.2000000	211.0350000	52327
3M	D	14/07/17	00:00:00	211.5600000	212.2000000	210.6700000	211.8500000	52301
3M	D	17/07/17	00:00:00	212.1400000	212.1400000	210.6000000	211.7600000	85590
3M	D	18/07/17	00:00:00	210.6800000	211.5100000	210.3500000	211.3800000	68219
3M	D	19/07/17	00:00:00	211.4800000	212.1000000	211.2000000	212.0300000	36661
3M	D	20/07/17	00:00:00	212.1700000	213.3300000	212.1700000	212.5700000	51787
3M	D	21/07/17	00:00:00	211.7600000	211.7600000	209.4900000	211.0300000	92701
3M	D	24/07/17	00:00:00	211.3600000	211.4200000	210.2000000	210.8300000	127495
3M	D	25/07/17	00:00:00	202.7600000	204.2400000	197.2300000	199.3200000	371490
3M	D	26/07/17	00:00:00	200.3600000	201.1000000	198.5800000	199.0100000	166501
3M	D	27/07/17	00:00:00	198.8600000	200.5200000	197.7000000	200.0600000	128798
3M	D	28/07/17	00:00:00	200.8600000	201.0000000	198.7300000	199.7900000	73342
3M	D	31/07/17	00:00:00	200.2400000	201.6500000	200.1500000	201.2100000	84196
3M	D	01/08/17	00:00:00	202.5400000	203.2900000	201.8100000	203.1700000	132870
3M	D	02/08/17	00:00:00	203.1900000	205.5800000	202.9100000	205.3800000	101796
3M	D	03/08/17	00:00:00	205.8600000	207.6400000	205.4000000	207.5400000	93036
3M	D	04/08/17	00:00:00	208.3900000	208.5300000	206.1250000	207.5800000	76171
3M	D	07/08/17	00:00:00	207.8200000	208.3300000	206.6800000	207.4200000	68957
3M	D	08/08/17	00:00:00	207.4800000	207.7500000	205.7600000	206.4300000	107812
3M	D	09/08/17	00:00:00	207.0000000	207.9100000	205.6200000	206.5600000	110886
3M	D	10/08/17	00:00:00	205.6600000	207.1600000	205.2200000	206.3300000	94335
3M	D	11/08/17	00:00:00	206.7900000	206.8100000	205.7000000	205.9300000	82656
3M	D	14/08/17	00:00:00	206.4300000	207.6200000	206.0900000	207.3600000	58273
3M	D	15/08/17	00:00:00	207.1100000	207.7900000	206.5200000	207.2600000	59923
3M	D	16/08/17	00:00:00	207.1800000	208.5900000	207.0000000	207.8500000	79595
3M	D	17/08/17	00:00:00	207.9100000	207.9400000	205.3000000	205.4200000	67688
3M	D	18/08/17	00:00:00	205.1200000	205.5700000	203.4700000	203.5100000	61171
3M	D	21/08/17	00:00:00	203.7300000	204.8900000	203.0200000	204.5900000	52360
3M	D	22/08/17	00:00:00	205.4000000	205.8200000	204.6800000	205.4100000	75169
3M	D	23/08/17	00:00:00	203.7600000	203.8350000	202.3400000	202.7500000	67492
3M	D	24/08/17	00:00:00	203.3900000	203.7700000	201.9800000	202.1900000	60280
3M	D	25/08/17	00:00:00	202.8800000	203.4100000	202.0600000	202.1800000	53261
3M	D	28/08/17	00:00:00	202.5400000	203.1600000	201.8900000	202.3900000	47743
3M	D	29/08/17	00:00:00	201.7500000	203.0600000	201.4100000	202.9300000	40156
3M	D	30/08/17	00:00:00	202.6800000	203.6700000	202.0300000	203.6400000	49025
3M	D	31/08/17	00:00:00	204.1100000	204.4700000	203.0500000	204.3400000	60492
3M	D	01/09/17	00:00:00	204.8300000	204.8300000	203.2700000	203.6800000	56809
3M	D	05/09/17	00:00:00	202.2500000	202.4200000	200.5900000	201.0100000	103799
3M	D	06/09/17	00:00:00	201.8200000	202.2450000	201.2600000	201.9900000	93409
3M	D	07/09/17	00:00:00	201.4700000	204.7000000	201.4700000	204.5400000	72059
3M	D	08/09/17	00:00:00	204.5100000	206.1100000	203.3700000	205.7000000	69665
3M	D	11/09/17	00:00:00	206.3700000	209.7500000	206.3700000	209.5100000	81701
3M	D	12/09/17	00:00:00	209.9500000	210.9000000	209.2800000	209.5500000	63914
3M	D	13/09/17	00:00:00	209.6500000	210.1700000	208.6800000	209.4500000	30591
3M	D	14/09/17	00:00:00	208.8400000	211.9000000	208.7400000	211.5100000	50433
3M	D	15/09/17	00:00:00	212.5900000	214.1000000	210.8900000	213.3400000	74410
3M	D	18/09/17	00:00:00	213.8300000	214.0300000	212.5700000	213.7700000	59591
3M	D	19/09/17	00:00:00	214.1300000	214.6300000	212.8900000	213.5900000	56817
3M	D	20/09/17	00:00:00	211.7700000	212.5700000	208.3700000	210.4600000	137268
3M	D	21/09/17	00:00:00	211.0000000	211.6000000	210.3300000	210.4400000	46766
3M	D	22/09/17	00:00:00	209.6400000	211.3000000	209.6400000	210.7500000	39021
3M	D	25/09/17	00:00:00	211.0800000	211.0800000	209.4600000	210.7600000	37774
3M	D	26/09/17	00:00:00	211.3300000	212.7700000	210.9600000	211.1100000	39007
3M	D	27/09/17	00:00:00	211.2800000	211.2800000	208.1600000	209.4800000	88341
3M	D	28/09/17	00:00:00	208.9400000	209.8800000	208.2900000	209.5200000	55880
3M	D	29/09/17	00:00:00	208.9000000	209.8950000	208.7300000	209.8900000	65400
3M	D	02/10/17	00:00:00	210.1600000	212.7450000	210.0500000	212.7300000	55719
3M	D	03/10/17	00:00:00	212.6200000	214.5700000	212.3900000	214.5250000	82433
3M	D	04/10/17	00:00:00	214.8200000	216.9200000	214.8200000	216.5200000	65455
3M	D	05/10/17	00:00:00	216.4500000	217.6100000	216.0800000	216.2600000	79260
3M	D	06/10/17	00:00:00	216.0200000	216.5300000	215.3200000	216.4700000	47437
3M	D	09/10/17	00:00:00	215.9600000	217.1800000	215.8400000	216.6800000	33506
3M	D	10/10/17	00:00:00	217.3000000	217.5600000	216.5550000	216.7700000	57124
3M	D	11/10/17	00:00:00	216.6400000	216.8000000	214.7100000	216.4000000	71904
3M	D	12/10/17	00:00:00	216.6500000	217.6400000	216.2900000	217.5800000	95617
3M	D	13/10/17	00:00:00	218.0200000	219.5000000	216.8400000	217.6200000	41714
3M	D	16/10/17	00:00:00	217.6100000	218.7300000	217.2300000	218.6300000	39638
3M	D	17/10/17	00:00:00	218.4900000	218.5400000	216.5000000	217.7400000	56027
3M	D	18/10/17	00:00:00	217.5200000	218.6200000	217.4600000	218.2500000	55041
3M	D	19/10/17	00:00:00	218.6600000	219.2500000	217.6700000	219.2500000	42416
3M	D	20/10/17	00:00:00	220.0600000	221.2400000	219.2300000	221.2300000	55182
3M	D	23/10/17	00:00:00	221.8300000	222.7300000	221.2900000	222.0400000	83188
3M	D	24/10/17	00:00:00	231.0000000	238.8800000	229.4400000	234.6000000	248106
3M	D	25/10/17	00:00:00	235.2100000	237.9350000	234.0300000	237.7400000	262195
3M	D	26/10/17	00:00:00	238.0300000	238.3700000	232.3800000	232.8900000	123217
3M	D	27/10/17	00:00:00	233.4900000	234.9000000	232.5500000	234.7200000	89450
3M	D	30/10/17	00:00:00	233.0900000	233.2800000	230.6500000	231.0300000	70893
3M	D	31/10/17	00:00:00	231.3700000	231.4200000	229.8200000	230.1800000	59618
3M	D	01/11/17	00:00:00	229.3100000	231.7300000	229.3100000	230.1600000	53587
3M	D	02/11/17	00:00:00	230.0000000	232.7800000	229.5800000	232.2300000	60261
3M	D	03/11/17	00:00:00	231.7700000	232.4600000	230.9600000	232.2100000	47108
3M	D	06/11/17	00:00:00	232.4000000	232.5100000	230.1900000	230.3500000	61303
3M	D	07/11/17	00:00:00	230.3100000	230.5100000	229.1900000	229.9800000	51400
3M	D	08/11/17	00:00:00	230.2800000	230.5400000	229.4000000	229.8100000	53032
3M	D	09/11/17	00:00:00	228.2600000	229.1400000	227.1000000	228.4000000	61763
3M	D	10/11/17	00:00:00	228.1900000	228.1900000	226.2300000	227.5100000	45214
3M	D	13/11/17	00:00:00	226.5200000	228.4000000	226.3800000	228.1300000	53208
3M	D	14/11/17	00:00:00	227.9400000	229.9500000	226.8200000	229.4400000	60304
3M	D	15/11/17	00:00:00	228.1000000	228.1000000	226.1750000	227.5850000	65565
3M	D	16/11/17	00:00:00	228.3600000	229.9800000	227.9300000	229.4100000	43416
